"","project","data_set","site","station","recording_date","recording_time","status","latitude","longitude","is_buffered_location","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min1_voc","min1_start","min2_voc","min2_start","min3_voc","min3_start","min4_voc","min4_start","min5_voc","min5_start","min6_voc","min6_start","min7_voc","min7_start","min8_voc","min8_start","min9_voc","min9_start","comment","species_comment"
"6093","Big Grids 2018","BG",17,63,"2018-06-03","5:17:00","Transcribed",54.7414,-118.96343,"f","WIWA","Cardellina pusilla","Wilson's Warbler","3m 1SPM",0,1,1,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",8.1,"Song","6","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:4-6, difficult to discern individuals with all these warblers"
"6094","Big Grids 2018","BG",17,63,"2018-06-03","5:17:00","Transcribed",54.7414,-118.96343,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,1,1,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",4.8,"Song","2.7","Song","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"6095","Big Grids 2018","BG",17,63,"2018-06-03","5:17:00","Transcribed",54.7414,-118.96343,"f","YEWA","Setophaga petechia","Yellow Warbler","3m 1SPM",0,1,1,0,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",1.2,"Song","0.7","Song","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:4-7, heavy overlap"
"6096","Big Grids 2018","BG",17,63,"2018-06-03","5:17:00","Transcribed",54.7414,-118.96343,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,1,1,0,"No audio quality issues","1","Tyne Baker","ONE","Confident","",NA,"Song","1.8","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6097","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","ALFL","Empidonax alnorum","Alder Flycatcher","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0.7,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6098","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0.4,"Song","1.2","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6099","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,0,0,1,"No audio quality issues","2","Nicole Boucher","ONE","Confident","Song",1.2,"Song","3","Song","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6100","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,0,0,1,"No audio quality issues","3","Nicole Boucher","ONE","Confident","Song",4.1,"Song","15.3","Song","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6101","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,0,0,1,"No audio quality issues","4","Nicole Boucher","ONE","Confident","Song",16.2,"Song","18.2","Song","18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6102","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",6.4,"Song","4.9","Song","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6103","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","LINO"," ","Light continuous industrial noise","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6104","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","MAWA","Setophaga magnolia","Magnolia Warbler","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",5.2,"","","Song","15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6105","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","MOWA","Oporornis philadelphia","Mourning Warbler","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",10.3,"Song","8.7","Song","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6106","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","NOWA","Parkesia noveboracensis","Northern Waterthrush","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0,"Song","0","Song","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6107","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",54.5,"Song","20.9","Song","19.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6108","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Call",26.7,"","","S-C","4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6109","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","UNPA"," ","Unknown Passerine","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Call",3.6,"Call","5.2","Call","9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6110","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","WAVI","Vireo gilvus","Warbling Vireo","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",2.5,"Song","0.1","Song","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6111","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","WAVI","Vireo gilvus","Warbling Vireo","3m 1SPM",0,0,0,1,"No audio quality issues","2","Nicole Boucher","ONE","Confident","Song",18.9,"Song","5.3","Song","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6112","Big Grids 2018","BG",17,63,"2018-06-05","5:15:00","Transcribed",54.7414,-118.96343,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,0,0,1,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",2.8,"Song","0","Song","9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6113","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","ALFL","Empidonax alnorum","Alder Flycatcher","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","",NA,"Song","31.3","Song","31.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6114","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",6.5,"Song","0","Song","18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6115","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","BAWW","Mniotilta varia","Black-and-white Warbler","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",0.1,"Song","4","Song","1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6116","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","MOWA","Oporornis philadelphia","Mourning Warbler","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","To Be Checked","Song",4.9,"Song","28.4","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6117","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",0,"Song","0.1","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6118","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","S-C",3.4,"S-C","0.5","S-C","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6119","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"Both Sides Extra Static","2","Christopher Moser-Purdy","ONE","Confident","",NA,"","","Song","12.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6120","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",7.1,"Song","1.7","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6121","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","UNPA"," ","Unknown Passerine","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","",NA,"Call","10.7","Call","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers","Chattering calls"
"6122","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","UNPA"," ","Unknown Passerine","3m 1SPM",0,0,0,0,"Both Sides Extra Static","2","Christopher Moser-Purdy","ONE","To Be Checked","Song",28.4,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers","Triller or YRWA maybe"
"6123","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",29.8,"Song","0.2","Song","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6124","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","YEWA","Setophaga petechia","Yellow Warbler","3m 1SPM",0,0,0,0,"Both Sides Extra Static","1","Christopher Moser-Purdy","ONE","Confident","Song",10.4,"Song","10.3","Song","5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6125","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","YEWA","Setophaga petechia","Yellow Warbler","3m 1SPM",0,0,0,0,"Both Sides Extra Static","2","Christopher Moser-Purdy","ONE","Confident","Song",17.3,"Song","37.2","Song","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6126","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","YEWA","Setophaga petechia","Yellow Warbler","3m 1SPM",0,0,0,0,"Both Sides Extra Static","3","Christopher Moser-Purdy","ONE","Confident","Song",31.8,"Song","51.2","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6127","Big Grids 2018","BG",17,63,"2018-06-06","5:14:00","Transcribed",54.7414,-118.96343,"f","YEWA","Setophaga petechia","Yellow Warbler","3m 1SPM",0,0,0,0,"Both Sides Extra Static","4","Christopher Moser-Purdy","ONE","Confident","Song",2.2,"","","Song","10.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lots of warblers",""
"6128","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","ALFL","Empidonax alnorum","Alder Flycatcher","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","",NA,"","","Song","7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6129","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","TMTC","Confident","Song",0,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AC: 2-4"
"6130","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,1,0,0,"No audio quality issues","2","Nicole Boucher","TMTC","Confident","Song",0,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AC: 2-4"
"6131","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","BCCH","Poecile atricapillus","Black-capped Chickadee","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","",NA,"","","Song","26.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6132","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","LIWI"," ","Light wind","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0.1,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6133","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","MOWA","Oporornis philadelphia","Mourning Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",13.7,"Song","49.2","Song","21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6134","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","MOWI"," ","Moderate wind","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","",NA,"","","Song","34.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6135","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","NOWA","Parkesia noveboracensis","Northern Waterthrush","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",18.6,"Song","0.4","Song","0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6136","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","NOWA","Parkesia noveboracensis","Northern Waterthrush","3m 1SPM",0,1,0,0,"No audio quality issues","2","Nicole Boucher","ONE","Confident","",NA,"Song","44.2","Song","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6137","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",27.3,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6138","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",6.2,"Song","7.1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6139","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",1.3,"Song","10.4","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6140","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","2","Nicole Boucher","ONE","Confident","Song",35.1,"Song","3.4","Song","6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6141","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",1.7,"Song","3.6","Song","2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6142","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","WAVI","Vireo gilvus","Warbling Vireo","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",3.3,"Song","2.4","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6143","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0.2,"Song","1.6","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6144","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,1,0,0,"No audio quality issues","2","Nicole Boucher","ONE","Confident","Song",4.9,"Song","8.3","Song","2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6145","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","WTSP","Zonotrichia albicollis","White-throated Sparrow","3m 1SPM",0,1,0,0,"No audio quality issues","3","Nicole Boucher","ONE","Confident","Song",27.1,"Song","18.5","Song","6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6146","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","YEWA","Setophaga petechia","Yellow Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",14.1,"Song","17.7","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6147","Big Grids 2018","BG",17,63,"2018-06-08","5:13:00","Transcribed",54.7414,-118.96343,"f","YEWA","Setophaga petechia","Yellow Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","2","Nicole Boucher","ONE","Confident","Song",23.1,"Song","14.1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6148","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","BAWW","Mniotilta varia","Black-and-white Warbler","3m 1SPM",0,0,0,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",8,"Song","2.2","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6149","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","COYE","Geothlypis trichas","Common Yellowthroat","3m 1SPM",0,0,0,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",7.1,"Song","1.4","Song","4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6150","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","MAWA","Setophaga magnolia","Magnolia Warbler","3m 1SPM",0,0,0,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",24.4,"Song","0.6","Song","9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6151","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","3m 1SPM",0,0,0,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",3.2,"Song","0.1","Song","8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6152","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","RBGR","Pheucticus ludovicianus","Rose-breasted Grosbeak","3m 1SPM",0,0,0,0,"No audio quality issues","2","Brandon Law","ONE","Confident","",NA,"Song","7.2","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6153","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","1","Brandon Law","ONE","Confident","Song",4.6,"Song","4.8","Song","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6154","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","2","Brandon Law","ONE","Confident","Song",1.7,"Song","17.6","Song","4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6155","Big Grids 2018","BG",17,64,"2018-06-06","5:14:00","Transcribed",54.741999,-118.954168,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,0,"No audio quality issues","1","Brandon Law","ONE","Confident","",NA,"Song","39.2","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6156","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","AMRE","Setophaga ruticilla","American Redstart","3m 1SPM",0,1,0,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Song",1.2,"Song","2.3","Song","47.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6157","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","AMRO","Turdus migratorius","American Robin","3m 1SPM",0,1,0,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Song",0.2,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6158","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,1,0,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","",NA,"Song","43.6","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6159","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","GRAJ","Perisoreus canadensis","Gray Jay","3m 1SPM",0,1,0,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Call",48.5,"Call","25.1","Call","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6160","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","LIWI"," ","Light wind","3m 1SPM",0,1,0,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Song",9.2,"","","Song,Song","38.0,38.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6161","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","MOWA","Oporornis philadelphia","Mourning Warbler","3m 1SPM",0,1,0,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Song",14.6,"Song","0","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6162","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","1","Kevan Cowcill","ONE","Confident","Song",3.2,"Song","0.6","Song","3.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"6163","Big Grids 2018","BG",17,64,"2018-06-07","5:14:00","Transcribed",54.741999,-118.954168,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,1,0,0,"No audio quality issues","2","Kevan Cowcill","ONE","Confident","Song",45.1,"Song","15.8","Song","0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
